time,ax_measure,ax_ideal,ay_measure,ay_ideal
2.922,0.0385706039674019,0.05172747197452363,-0.15992608069263095,-0.19049384519381682
2.923,0.02378096680741979,0.05184715256897789,-0.16237297205163376,-0.19046130626478988
2.924,0.057059720710348635,0.05196681269499744,-0.20609151031902584,-0.1904286921446556
2.9250000000000003,0.0294128240403724,0.05208645230534232,-0.12740407680222465,-0.19039600284628946
2.926,0.09268397284614315,0.05220607135278072,-0.14669610891981227,-0.1903632383825967
2.927,0.047628050910580255,0.05232566979008898,-0.23119661994862967,-0.19033039876651217
2.928,-0.042356717317723454,0.052445247570051444,-0.17441249231819994,-0.19029748401100047
2.9290000000000003,0.05896841898948443,0.05256480464546082,-0.1908180738724769,-0.1902644941290558
2.93,0.09517607815654677,0.05268434096911771,-0.20692794445471713,-0.19023142913370206
2.931,0.030439889946178703,0.052803856493831056,-0.1470428448857938,-0.19019828903799282
2.932,0.09004083673026017,0.05292335117241824,-0.17942130934244468,-0.1901650738550112
2.9330000000000003,0.05527933672865036,0.053042824957704515,-0.2325879175734521,-0.19013178359787003
2.934,0.03856027845355499,0.05316227780252354,-0.19117140335347182,-0.19009841827971183
2.935,0.038218742937779854,0.05328170965971718,-0.19442461703789485,-0.1900649779137087
2.936,0.07703965709598846,0.053401120482135654,-0.1801936541949647,-0.19003146251306227
2.9370000000000003,0.05438583526839258,0.05352051022263757,-0.18125030840303377,-0.189997872091004
2.938,0.0023143612433593405,0.05363987883408947,-0.14815941586900544,-0.18996420666079483
2.939,0.03784213981235937,0.053759226269366835,-0.21183583253825236,-0.1899304662357253
2.94,0.08005900409692848,0.053878552481352995,-0.13301147021468313,-0.1898966508291156
2.9410000000000003,0.07793107638745399,0.05399785742294,-0.16683221707641013,-0.18986276045431555
2.942,0.08079878319447945,0.05411714104702797,-0.15981963846014274,-0.18982879512470452
2.943,0.0781075335755438,0.05423640330652571,-0.25589680808074355,-0.1897947548536915
2.944,0.08794973752975863,0.05435564415435036,-0.13001844084313458,-0.189760639654715
2.945,0.09285922826053461,0.054474863543427524,-0.15855604653888758,-0.18972644954124324
2.946,0.03590239845191531,0.05459406142669132,-0.14352321143596605,-0.18969218452677383
2.947,0.010431140000155395,0.05471323775708422,-0.1799775416372514,-0.18965784462483418
2.948,0.08812895533570603,0.054832392487557356,-0.18536781557739734,-0.18962342984898103
2.949,0.10119192680100833,0.05495152557107031,-0.2461980570917132,-0.18958894021280084
2.95,0.01491268356104989,0.05507063696059131,-0.17677343716085567,-0.18955437572990955
2.951,0.05712478254437912,0.05518972660909691,-0.13671078100868506,-0.1895197364139527
2.952,0.06409602590959172,0.055308794469572486,-0.1653479432782022,-0.1894850222786053
2.953,0.07734775113776882,0.05542784049501196,-0.19778674762970933,-0.189450233337572
2.954,-0.0006282874825900356,0.05554686463841778,-0.17946411882949573,-0.18941536960458688
2.955,0.015162097001782768,0.05566586685280113,-0.2038623604970236,-0.18938043109341363
2.956,0.014377590852288166,0.055784847091181824,-0.2165301971341524,-0.18934541781784536
2.957,0.06441132209460024,0.05590380530658835,-0.21828238991535137,-0.18931032979170478
2.958,0.048693861743885604,0.05602274145205796,-0.217788041611325,-0.18927516702884412
2.959,0.12633339007451688,0.0561416554806364,-0.16187928891858305,-0.18923992954314503
2.96,0.06693906214655701,0.056260547345378414,-0.19350642142883778,-0.18920461734851873
2.961,0.06004077644148824,0.056379416999347204,-0.17885923945279433,-0.189169230458906
2.962,0.0347844094991571,0.0564982643956152,-0.22875161746359424,-0.18913376888827688
2.963,0.09499339142932828,0.056617089487263086,-0.22423721158042056,-0.1890982326506311
2.964,0.08093442806274002,0.056735892227380694,-0.1790863764233361,-0.18906262175999783
2.965,0.007173941854054136,0.056854672569066615,-0.2104484877324585,-0.18902693623043565
2.966,0.08956788355847851,0.0569734304654282,-0.16737980867883676,-0.18899117607603266
2.967,0.08271027863383043,0.05709216586958174,-0.19805829749362044,-0.18895534131090638
2.968,0.09962082871986196,0.057210878734652214,-0.1699618474974788,-0.1889194319492039
2.969,0.06341462386274413,0.057329569013773916,-0.21427983222232766,-0.18888344800510154
2.97,-0.022537550429492584,0.05744823666008976,-0.21941133178206385,-0.18884738949280522
2.971,0.08927369429171814,0.0575668816267515,-0.18919265005500546,-0.18881125642655033
2.972,0.07719902422306635,0.057685503866920104,-0.2085743187556863,-0.1887750488206016
2.973,0.09853384294743113,0.057804103333765296,-0.17612782999719853,-0.18873876668925318
2.974,0.048433457484884236,0.05792267998046592,-0.22508023236358704,-0.18870241004682875
2.975,0.05784139163525972,0.05804123376020983,-0.2040320647387108,-0.1886659789076813
2.976,0.09888996221445352,0.05815976462619383,-0.232188769334778,-0.18862947328619326
2.977,0.06719893460727457,0.058278272531623876,-0.21596859067091312,-0.18859289319677647
2.978,0.07059497101871948,0.058396757429714875,-0.13369936132478394,-0.1885562386538722
2.979,0.12704632059175508,0.05851521927369086,-0.21430659255339624,-0.18851950967195105
2.98,0.021220734412814114,0.058633658016784954,-0.14657864718565952,-0.18848270626551306
2.981,0.03883739358035146,0.05875207361223943,-0.20290196012338346,-0.18844582844908764
2.982,0.02396952913002493,0.0588704660133057,-0.2066225084912492,-0.18840887623723354
2.983,0.06827172686459768,0.05898883517324431,-0.23007560135295094,-0.18837184964453893
2.984,0.04586770226967543,0.05910718104532504,-0.17873114251258654,-0.1883347486856213
2.985,0.08292520528213156,0.05922550358282673,-0.1814239945761354,-0.18829757337512754
2.986,0.05029067840013169,0.059343802739037645,-0.14277143462054193,-0.18826032372773388
2.987,0.07554530898172515,0.05946207846725497,-0.2273630896018069,-0.18822299975814588
2.988,0.06691214964464155,0.05958033072078542,-0.154158938279865,-0.18818560148109845
2.989,0.024645823357882395,0.059698559452944874,-0.1693017677513123,-0.18814812891135585
2.99,0.07667546388255475,0.059816764617058496,-0.20287207437967889,-0.18811058206371162
2.991,0.08603800839431347,0.0599349461664608,-0.1950200344740354,-0.1880729609529887
2.992,0.05036742470520494,0.060053104054495515,-0.16681212363684622,-0.1880352655940393
2.993,0.05869559621973305,0.0601712382345158,-0.20500492815950405,-0.18799749600174495
2.994,0.1031438248983001,0.06028934865988423,-0.22675601690999775,-0.18795965219101646
2.995,0.05270037305742186,0.060407435283972535,-0.16553508260688507,-0.18792173417679403
2.996,0.07891687720588399,0.06052549806016207,-0.13607562636784667,-0.18788374197404703
2.997,0.03829817336398952,0.06064353694184345,-0.19144126491499175,-0.18784567559777424
2.998,0.08621895255889818,0.060761551882416984,-0.2216992949260993,-0.18780753506300357
2.999,0.031833202307021996,0.06087954283529203,-0.18952309909607007,-0.18776932038479238
3.0,0.008602546653873853,0.06099750975388771,-0.23132202897779286,-0.1877310315782272
3.001,0.07035188174942088,0.061115452591632556,-0.16334278295575708,-0.18769266865842385
3.0020000000000002,0.06680664848313622,0.06123337130196468,-0.18612940671811057,-0.18765423164052733
3.003,0.0447749689000161,0.06135126583833149,-0.1863155607616475,-0.1876157205397121
3.004,0.053057320454681145,0.061469136154190106,-0.15322739769508315,-0.18757713537118165
3.005,0.07560046269869464,0.061586982203007304,-0.2081967800562195,-0.18753847615016878
3.0060000000000002,0.08932506449155539,0.06170480393825936,-0.18481177494813622,-0.18749974289193555
3.007,0.07153245757703136,0.06182260131343195,-0.17138434014112605,-0.1874609356117733
3.008,0.04947834952475826,0.06194037428202062,-0.23418990282950936,-0.18742205432500242
3.009,0.052463498984791315,0.062058122797530486,-0.23051807513125425,-0.18738309904697273
3.0100000000000002,0.059665789583514275,0.06217584681347635,-0.24153784778668902,-0.18734406979306306
3.011,0.07783640395307037,0.06229354628338245,-0.17497481110274118,-0.18730496657868168
3.012,0.04449428600440969,0.062411221160783056,-0.23762557855552585,-0.18726578941926578
3.013,0.09013563834915202,0.06252887139922195,-0.17331906970030295,-0.1872265383302819
3.0140000000000002,0.040307560538185405,0.06264649695225276,-0.23533346282883566,-0.18718721332722582
3.015,0.017716566193073907,0.06276409777343862,-0.24092678148037205,-0.18714781442562242
3.016,0.10946964758194563,0.06288167381635268,-0.15074761389552455,-0.1871083416410257
3.017,0.04351406275920128,0.0629992250345778,-0.1740071480206918,-0.18706879498901893
3.0180000000000002,0.06955478640194192,0.06311675138170657,-0.1546395019563983,-0.1870291744852145
3.019,0.05823812002817107,0.06323425281134144,-0.21273913152237475,-0.18698948014525393
3.02,0.048628556496869674,0.06335172927709477,-0.18705419708365775,-0.18694971198480798
3.021,0.0558817216690757,0.06346918073258867,-0.17191329867650623,-0.18690987001957646
3.0220000000000002,0.12550581558086432,0.06358660713145524,-0.1537085218054065,-0.18686995426528827
3.023,0.03948580690018855,0.06370400842733627,-0.22077928814801032,-0.18682996473770164
3.024,0.12010240078635112,0.06382138457388369,-0.1820627014149572,-0.1867899014526037
3.025,0.024713182728698657,0.06393873552475915,-0.1637241476721924,-0.1867497644258109
3.0260000000000002,0.02136550596986375,0.06405606123363444,-0.16397586298961855,-0.18670955367316863
3.027,0.09505447910065759,0.0641733616541912,-0.2396133784674399,-0.1866692692105515
3.028,0.014541879681128585,0.0642906367401211,-0.19515038713928679,-0.18662891105386314
3.029,0.07752819937225529,0.06440788644512582,-0.20112221661684473,-0.1865884792190363
3.0300000000000002,0.08060458083146678,0.06452511072291699,-0.17041991401564366,-0.18654797372203288
3.031,0.04268882372603676,0.06464230952721632,-0.18662132370675544,-0.18650739457884377
3.032,0.03853880402082,0.06475948281175556,-0.17183785098664398,-0.186466741805489
3.033,0.07753008744939757,0.0648766305302765,-0.20812453055974178,-0.18642601541801768
3.0340000000000003,0.05823827469511641,0.0649937526365313,-0.15413633441647645,-0.1863852154325078
3.035,0.045929535257712845,0.06511084908428179,-0.17558105463783338,-0.18634434186506668
3.036,0.13069800659128322,0.06522791982730025,-0.19544540456261314,-0.18630339473183052
3.037,0.08317938899593963,0.06534496481936894,-0.15411138142957137,-0.18626237404896462
3.0380000000000003,0.09698018400993152,0.06546198401428047,-0.152058933004186,-0.1862212798326632
3.039,0.09185271307596818,0.06557897736583734,-0.22230816773978862,-0.18618011209914972
3.04,0.017284877633032388,0.06569594482785243,-0.1941647258761057,-0.18613887086467654
3.041,0.06393288607369194,0.06581288635414906,-0.1723264813094918,-0.18609755614552498
3.0420000000000003,0.09119232861617141,0.06592980189856043,-0.22351565494129919,-0.18605616795800548
3.043,0.08732176792899822,0.06604669141493012,-0.19784874266314484,-0.1860147063184574
3.044,0.023312865893498742,0.06616355485711199,-0.22731075540050566,-0.18597317124324922
3.045,0.1250244719674296,0.06628039217897023,-0.2039604294154466,-0.18593156274877826
3.0460000000000003,0.07801436381523155,0.0663972033343794,-0.20236830942747858,-0.1858898808514709
3.047,0.06941765981016781,0.06651398827722406,-0.2082350122302947,-0.18584812556778255
3.048,0.09470442666477738,0.06663074696139965,-0.17506300451714474,-0.18580629691419745
3.049,0.08951023176766043,0.06674747934081152,-0.21145598020638956,-0.18576439490722893
3.0500000000000003,0.08420860509545239,0.0668641853693757,-0.19282952443458415,-0.18572241956341926
3.051,0.07749922191916479,0.06698086500101835,-0.18457700293586743,-0.1856803708993396
3.052,0.06835991946311225,0.06709751818967627,-0.20309262060148803,-0.18563824893159014
3.053,0.1131446512639451,0.06721414488929661,-0.1661719313544667,-0.18559605367679996
3.0540000000000003,0.12087728195247002,0.06733074505383704,-0.19663767049606667,-0.18555378515162704
3.055,0.009165042656924478,0.06744731863726566,-0.20672748938303842,-0.18551144337275832
3.056,0.05990387946534728,0.067563865593561,-0.1080306921554524,-0.18546902835690973
3.057,0.01763398158680283,0.06768038587671223,-0.20496302165409436,-0.18542654012082602
3.0580000000000003,0.06395783428133615,0.06779687944071902,-0.16448006271334828,-0.18538397868128081
3.059,0.047719862560992234,0.06791334623959144,-0.21083026468651359,-0.18534134405507677
3.06,0.0017745539835866547,0.0680297862273503,-0.16904125160828454,-0.18529863625904533
3.061,0.02554761737890257,0.06814619935802693,-0.21607593408429787,-0.18525585531004685
3.0620000000000003,0.06885991946042015,0.06826258558566334,-0.18393477571037326,-0.18521300122497056
3.063,0.035170277193768695,0.06837894486431198,-0.15820372541274424,-0.18517007402073465
3.064,0.039871240276648345,0.0684952771480361,-0.1710485283936191,-0.18512707371428602
3.065,0.08076814322962603,0.06861158239090956,-0.21869980422440122,-0.18508400032260056
3.0660000000000003,0.1287490177714567,0.06872786054701698,-0.18001506398972955,-0.18504085386268285
3.067,0.07190373818026778,0.0688441115704534,-0.21511167422904307,-0.1849976343515666
3.068,0.05712938117445451,0.06896033541532487,-0.1817410865371717,-0.18495434180631407
3.069,0.08234893511131566,0.06907653203574805,-0.25214989858510817,-0.1849109762440165
3.0700000000000003,0.0362885048812706,0.06919270138585033,-0.24281438169155273,-0.18486753768179395
3.071,0.06421504305170939,0.06930884341976991,-0.21744327792057577,-0.18482402613679527
3.072,0.017292804515992882,0.06942495809165572,-0.20311685411300914,-0.18478044162619814
3.073,0.09509463892129191,0.06954104535566757,-0.1995303460065885,-0.18473678416720898
3.074,0.1155279500966824,0.06965710516597608,-0.1575546471789329,-0.18469305377706308
3.075,0.12362598804203309,0.0697731374767626,-0.17735485720625477,-0.18464925047302452
3.076,0.04397624717303773,0.06988914224221937,-0.1389494304299542,-0.1846053742723862
3.077,0.04628902627461694,0.07000511941654966,-0.13807228946272548,-0.1845614251924697
3.078,0.054497585977669995,0.07012106895396747,-0.14928738610977002,-0.1845174032506254
3.079,0.06339230969111766,0.07023699080869784,-0.1756323976964937,-0.18447330846423246
3.08,0.03261788256214355,0.07035288493497649,-0.19999996540956266,-0.1844291408506989
3.081,0.08330932753982159,0.07046875128705038,-0.16474860639749006,-0.18438490042746125
3.082,0.08545771857015984,0.07058458981917726,-0.17741159775097404,-0.18434058721198504
3.083,0.07714940870340571,0.0707004004856259,-0.212487515084776,-0.1842962012217644
3.084,0.015824858066355148,0.07081618324067611,-0.25671693968422593,-0.18425174247432222
3.085,0.02177357102736302,0.07093193803861869,-0.21528816499857836,-0.18420721098721005
3.086,0.0962252328841268,0.0710476648337555,-0.17625771125793485,-0.1841626067780083
3.087,0.09215680172569896,0.07116336358039943,-0.17431535390214578,-0.18411792986432593
3.088,0.09295761979416549,0.07127903423287443,-0.21534626178201274,-0.18407318026380073
3.089,0.1429410657650886,0.07139467674551551,-0.19712653455239296,-0.18402835799409914
3.09,0.1410012171473425,0.07151029107266889,-0.13108085862589391,-0.18398346307291624
3.091,0.03918342760010766,0.07162587716869187,-0.14961120437121442,-0.18393849551797586
3.092,0.0974134524491843,0.07174143498795285,-0.1519329319620367,-0.1838934553470305
3.093,0.09939708078153196,0.07185696448483152,-0.16998120793083984,-0.18384834257786123
3.094,0.05316812504952199,0.07197246561371856,-0.15492993246444212,-0.18380315722827795
3.095,0.02663989685626076,0.07208793832901608,-0.2456967278084532,-0.18375789931611902
3.096,0.06507153533719956,0.07220338258513713,-0.16213133783594438,-0.18371256885925166
3.097,0.07797061529288615,0.07231879833650622,-0.16157495562811328,-0.18366716587557153
3.098,0.09571817458040312,0.07243418553755901,-0.26015129272782145,-0.18362169038300308
3.099,0.11644621672797947,0.0725495441427425,-0.09908585567911612,-0.18357614239949924
3.1,0.051388969228944675,0.07266487410651498,-0.17417051215991888,-0.18353052194304165
3.101,0.0707603391530234,0.0727801753833459,-0.10778511624599024,-0.1834848290316406
3.102,0.08696252722256585,0.07289544792771618,-0.15334358030815023,-0.18343906368333485
3.103,0.10608786189465368,0.07301069169411817,-0.1632784317659839,-0.1833932259161919
3.104,0.06612135395129802,0.07312590663705525,-0.1934712808963372,-0.18334731574830773
3.105,0.08660751071817033,0.07324109271104247,-0.14701837539768145,-0.18330133319780698
3.106,0.07326017910430825,0.07335624987060617,-0.20516425032204266,-0.18325527828284283
3.107,0.06148969482056828,0.07347137807028428,-0.17912107788948414,-0.18320915102159693
3.108,0.09745193936824345,0.0735864772646258,-0.2318481856088657,-0.18316295143227976
3.109,0.07559663464358421,0.0737015474081915,-0.14783560843765128,-0.1831166795331301
3.11,0.07666224409649655,0.07381658845555349,-0.1936325539888322,-0.18307033534241535
3.111,0.02361327234145196,0.07393160036129545,-0.1888476142625325,-0.18302391887843147
3.112,0.06722333561001168,0.07404658308001233,-0.19212758216890835,-0.18297743015950302
3.113,0.05461177497690126,0.07416153656631093,-0.1868061773769052,-0.18293086920398288
3.114,0.14428063839293875,0.07427646077480937,-0.20724428192601405,-0.18288423603025267
3.115,0.06650971583363491,0.07439135566013749,-0.21112826125601555,-0.18283753065672237
3.116,0.07521998401067514,0.07450622117693645,-0.20209963237851034,-0.1827907531018306
3.117,0.15200895388423713,0.07462105727985924,-0.1520119228111033,-0.18274390338404434
3.118,0.15615040325581087,0.07473586392357039,-0.16434829680535631,-0.18269698152185915
3.119,0.11909489163532588,0.07485064106274608,-0.10192448807512304,-0.18264998753379896
3.12,0.03550834603918255,0.07496538865207406,-0.13703634778536689,-0.18260292143841633
3.121,0.04004409124568324,0.07508010664625381,-0.18528781503279868,-0.18255578325429223
3.122,0.065059928653048,0.0751947949999965,-0.12560199590316287,-0.18250857300003598
3.123,0.07120212610190362,0.07530945366802506,-0.15693534881558924,-0.1824612906942855
3.124,0.06778056451324782,0.0754240826050739,-0.17513777234993197,-0.1824139363557071
3.125,0.11732513912773819,0.07553868176588942,-0.218282230945077,-0.18236651000299547
3.126,0.09133711594469376,0.0756532511052297,-0.15974686042442482,-0.18231901165487385
3.1270000000000002,0.020888885162229573,0.07576779057786455,-0.16023054108033252,-0.1822714413300938
3.128,0.07878214827862283,0.0758823001385756,-0.21886504048359498,-0.18222379904743533
3.129,0.05077188188105765,0.0759967797421563,-0.12073624515378217,-0.18217608482570688
3.13,0.08398481195723004,0.07611122934341191,-0.1481850809357407,-0.18212829868374522
3.1310000000000002,0.07324994171241438,0.07622564889715962,-0.17878251348586155,-0.18208044064041562
3.132,0.10721238208315048,0.07634003835822825,-0.1982015906647792,-0.18203251071461166
3.133,0.061148950190524146,0.07645439768145879,-0.1058621036897814,-0.18198450892525528
3.134,0.09635738854761294,0.07656872682170386,-0.1775474408133178,-0.18193643529129688
3.1350000000000002,0.06504694682620334,0.0766830257338282,-0.17781521969968975,-0.18188828983171515
3.136,0.0776059163830155,0.07679729437270842,-0.190118851735636,-0.18184007256551712
3.137,0.066237088838948,0.07691153269323305,-0.16448276018975147,-0.18179178351173828
3.138,0.056009033669897054,0.07702574065030264,-0.22338871931258553,-0.18174342268944227
3.1390000000000002,0.09833143255831606,0.07713991819882969,-0.22888123290535917,-0.18169499011772125
3.14,0.06059175877760414,0.0772540652937387,-0.2087582834429853,-0.18164648581569567
3.141,0.07740866487445898,0.07736818188996615,-0.15836233021794505,-0.1815979098025142
3.142,0.08241431761257706,0.07748226794246059,-0.2075506330715637,-0.18154926209735392
3.1430000000000002,0.07080961985230796,0.07759632340618289,-0.18040548616004826,-0.1815005427194201
3.144,0.06305495013904175,0.07771034823610552,-0.14761817512658826,-0.18145175168794644
3.145,0.11745163317696372,0.07782434238721339,-0.17863824011929363,-0.18140288902219487
3.146,0.09271905240002101,0.07793830581450335,-0.20722617383445546,-0.18135395474145558
3.1470000000000002,0.08605639865654839,0.07805223847298456,-0.15869522616923465,-0.18130494886504703
3.148,0.06021725094326073,0.07816614031767806,-0.16436132111417806,-0.181255871412316
3.149,0.122723234805516,0.07828001130361718,-0.20137684453199683,-0.18120672240263752
3.15,0.07947467653325452,0.07839385138584767,-0.1381960960456587,-0.18115750185541474
3.1510000000000002,0.07079839270184295,0.07850766051942717,-0.20677740471334877,-0.18110820979007922
3.152,0.0986082891174751,0.07862143865942561,-0.19027502572966132,-0.18105884622609064
3.153,0.07767118350717137,0.07873518576092516,-0.17644798458086283,-0.18100941118293706
3.154,0.13927054440725162,0.07884890177902028,-0.17105568813345592,-0.18095990468013454
3.1550000000000002,0.05888425461474784,0.07896258666881771,-0.16000196110725778,-0.1809103267372275
3.156,0.13569433551004584,0.07907624038543645,-0.19537625026489502,-0.18086067737378858
3.157,0.12081720812340044,0.07918986288400785,-0.17996265555391366,-0.18081095660941846
3.158,0.07330114564919685,0.07930345411967547,-0.16710229512693284,-0.18076116446374618
3.1590000000000003,0.09792961765375857,0.07941701404759541,-0.1806545111786244,-0.18071130095642884
3.16,0.10963011160029933,0.07953054262293584,-0.19853840773054443,-0.18066136610715183
3.161,0.1149733793289594,0.07964403980087757,-0.1962133260325086,-0.1806113599356286
3.162,-0.00315537355482072,0.0797575055366137,-0.19387037769900647,-0.18056128246160083
3.1630000000000003,0.05828099281564826,0.07987093978534977,-0.18406122653059814,-0.18051113370483826
3.164,0.10782264036702369,0.07998434250230375,-0.16819824218212232,-0.18046091368513884
3.165,0.08006296242775461,0.08009771364270599,-0.20060475368070801,-0.18041062242232866
3.166,0.09506252166691596,0.08021105316179938,-0.168106486450794,-0.1803602599362619
3.1670000000000003,0.035517045529786566,0.08032436101483936,-0.14557959762160244,-0.18030982624682085
3.168,0.10617753112307246,0.08043763715709362,-0.1698090179113769,-0.18025932137391595
3.169,0.06908914953275327,0.08055088154384263,-0.12374590832703744,-0.18020874533748577
3.17,0.05044220944210984,0.08066409413037927,-0.19129463461022436,-0.18015809815749687
3.1710000000000003,0.0901314256033992,0.08077727487200907,-0.17310094332565346,-0.18010737985394396
3.172,0.05093349777979448,0.08089042372404998,-0.16788312579053452,-0.18005659044684982
3.173,0.11065312989109644,0.08100354064183264,-0.23476592606434737,-0.18000572995626538
3.174,0.0997905485425651,0.08111662558070033,-0.15134775156471947,-0.17995479840226944
3.1750000000000003,0.08919343801342265,0.08122967849600894,-0.1730059285696754,-0.179903795804969
3.176,0.04706763973918413,0.08134269934312685,-0.18315629105692469,-0.17985272218449916
3.177,0.06083814694442827,0.08145568807743526,-0.1234020786695505,-0.1798015775610229
3.178,0.07551209962462646,0.08156864465432799,-0.17044799126033652,-0.17975036195473135
3.1790000000000003,0.05684782709449096,0.08168156902921174,-0.24208877140864804,-0.17969907538584354
3.18,0.03350783030272798,0.08179446115750554,-0.18797201385266538,-0.1796477178746067
3.181,0.05690355480456707,0.08190732099464143,-0.17532140649823758,-0.1795962894412959
3.182,0.057886807760647654,0.08202014849606418,-0.2015910557339527,-0.1795447901062143
3.1830000000000003,0.08241016479199555,0.08213294361723131,-0.20019851138470884,-0.17949321988969294
3.184,0.012713976875907626,0.08224570631361297,-0.07703074831981065,-0.17944157881209108
3.185,0.12004869869614673,0.08235843654069225,-0.16301058516745554,-0.17938986689379569
3.186,0.08965831626332178,0.08247113425396517,-0.1729961965347219,-0.17933808415522182
3.1870000000000003,0.10812949109203882,0.08258379940894038,-0.25610365178499533,-0.17928623061681248
3.188,0.12376992402236729,0.08269643196113946,-0.12154190173500745,-0.1792343062990386
3.189,0.10923922729278215,0.08280903186609678,-0.21774545233315312,-0.17918231122239922
3.19,0.04803758651376144,0.08292159907935984,-0.13929539063104168,-0.179130245407421
3.1910000000000003,0.12163723737694321,0.08303413355648881,-0.1962476217125304,-0.17907810887465878
3.192,0.041723150880730586,0.08314663525305678,-0.24577954659672607,-0.17902590164469526
3.193,0.09594664251535052,0.08325910412465001,-0.22360866581406125,-0.17897362373814096
3.194,0.07020624240947677,0.08337154012686744,-0.16453144254745583,-0.17892127517563444
3.1950000000000003,0.08288414932385485,0.08348394321532131,-0.1733442785963284,-0.17886885597784197
3.196,0.07019439041663843,0.08359631334563639,-0.15723911338902014,-0.17881636616545796
3.197,0.13412221326825874,0.08370865047345095,-0.19008466249400183,-0.17876380575920445
3.198,0.08965472440392908,0.0838209545544159,-0.15734541831403132,-0.1787111747798316
3.1990000000000003,0.10107129756130051,0.08393322554419556,-0.1874333587674488,-0.17865847324811707
3.2,0.0526964747447861,0.08404546339846701,-0.13458997981765805,-0.17860570118486674
3.201,0.12529215835327492,0.08415766807292045,-0.14752106982245794,-0.1785528586109142
3.202,0.0743684532840466,0.08426983952325942,-0.158035439858927,-0.17849994554712073
3.203,0.0443614902517379,0.08438197770520024,-0.15185149552789573,-0.17844696201437574
3.204,0.15808862405346763,0.08449408257447279,-0.16927218874429162,-0.1783939080335961
3.205,0.05586240448544873,0.0846061540868195,-0.10722207449350003,-0.17834078362572683
3.206,0.04548564251221133,0.08471819219799655,-0.1795643010503838,-0.17828758881174056
3.207,0.07207323898499661,0.084830196863773,-0.154868122197059,-0.17823432361263775
3.208,0.05947882505952196,0.0849421680399311,-0.20786038213079217,-0.1781809880494467
3.209,0.06067330935580314,0.08505410568226655,-0.20029131404919934,-0.17812758214322338
3.21,0.09215664922608932,0.08516600974658801,-0.1359926085165612,-0.17807410591505166
3.211,0.10026495931131524,0.08527788018871768,-0.1555563363181815,-0.17802055938604305
3.212,0.06898889375583696,0.08538971696449077,-0.1869814032355872,-0.1779669425773369
3.213,0.08553779224334981,0.08550152002975593,-0.16514261937461985,-0.17791325551010023
3.214,0.07243265745008193,0.08561328934037499,-0.19608834205355835,-0.17785949820552796
3.215,0.11864274538436409,0.08572502485222325,-0.18939612691760005,-0.17780567068484252
3.216,0.06136241626476044,0.0858367265211895,-0.18483271496152348,-0.17775177296929415
3.217,0.11603759204655476,0.08594839430317534,-0.13256197016626034,-0.17769780508016092
3.218,0.056487584542233425,0.08606002815409636,-0.1348021471475026,-0.1776437670387484
3.219,0.09415146987813358,0.08617162802988118,-0.16611610642251778,-0.17758965886638997
3.22,0.07960210450813501,0.08628319388647196,-0.20887945057029284,-0.1775354805844467
3.221,0.12395846945541314,0.08639472567982417,-0.262194178734459,-0.17748123221430737
3.222,0.10360169209864878,0.08650622336590691,-0.169312112336719,-0.1774269137773883
3.223,0.12780706435844222,0.08661768690070273,-0.18916582565724485,-0.17737252529513356
3.224,0.054016259646435756,0.08672911624020753,-0.1647244599582401,-0.17731806678901485
3.225,0.11898321917518177,0.08684051134043076,-0.16795277358330207,-0.17726353828053157
3.226,0.09412715954552163,0.08695187215739542,-0.1944319512118182,-0.1772089397912107
3.227,0.0681016574085841,0.08706319864713791,-0.13538275039076636,-0.17715427134260683
3.228,0.10258335740082629,0.08717449076570846,-0.21919607740848385,-0.1770995329563022
3.229,0.1383017849628451,0.08728574846917056,-0.16417916304160232,-0.17704472465390675
3.23,0.1451765972986785,0.0873969717136016,-0.17938296196809175,-0.1769898464570578
3.231,0.08432890351732003,0.08750816045509227,-0.19891616758152855,-0.1769348983874204
3.232,0.09146736943647847,0.08761931464974708,-0.20890372065194895,-0.1768798804666873
3.233,0.1113869767992963,0.0877304342536841,-0.23391532019278571,-0.17682479271657855
3.234,0.040573308791598754,0.08784151922303496,-0.1770028988505352,-0.1767696351588421
3.235,0.0762842706593994,0.08795256951394526,-0.212391129923779,-0.17671440781525313
3.236,0.1160873857622124,0.08806358508257393,-0.2083903813633866,-0.17665911070761459
3.237,0.058781139387313094,0.08817456588509395,-0.15179628807363568,-0.17660374385775685
3.238,0.061131301977403005,0.08828551187769178,-0.19002823662317678,-0.17654830728753793
3.239,0.08765696509347584,0.0883964230165676,-0.19965568796480118,-0.17649280101884326
3.24,0.11963802853447073,0.0885072992579357,-0.16169158208802928,-0.1764372250735858
3.241,0.08873690742124371,0.0886181405580236,-0.17300303525936822,-0.1763815794737062
3.242,0.07301796635030204,0.08872894687307312,-0.16855699041851888,-0.17632586424117233
3.243,0.10403454353776853,0.08883971815933953,-0.21003886407787326,-0.17627007939797976
3.244,0.08970557340067294,0.08895045437309224,-0.15553615483482433,-0.17621422496615136
3.245,0.071685677484431,0.08906115547061424,-0.2528183647555333,-0.17615830096773766
3.246,0.07956248542832385,0.08917182140820247,-0.2302929964182412,-0.17610230742481658
3.247,0.08234811927655783,0.08928245214216789,-0.1525243461147836,-0.17604624435949343
3.248,0.09603790171932748,0.08939304762883517,-0.17760167397720739,-0.175990111793901
3.249,0.05253388244037417,0.08950360782454293,-0.18322519401930687,-0.17593390975019962
